Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_ER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 1:Des Heat Cap [W],VAV_ER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 1:Des Sens Cool Cap [W],VAV_ER:DesPer 1:Des Tot Cool Cap [W],VAV_ER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 2:Des Heat Cap [W],VAV_ER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 2:Des Sens Cool Cap [W],VAV_ER:DesPer 2:Des Tot Cool Cap [W],VAV_OR:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 1:Des Heat Cap [W],VAV_OR:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 1:Des Sens Cool Cap [W],VAV_OR:DesPer 1:Des Tot Cool Cap [W],VAV_OR:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 2:Des Heat Cap [W],VAV_OR:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 2:Des Sens Cool Cap [W],VAV_OR:DesPer 2:Des Tot Cool Cap [W],VAV_ICU:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Heat Cap [W],VAV_ICU:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Sens Cool Cap [W],VAV_ICU:DesPer 1:Des Tot Cool Cap [W],VAV_ICU:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Heat Cap [W],VAV_ICU:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Sens Cool Cap [W],VAV_ICU:DesPer 2:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Heat Cap [W],VAV_PATRMS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 1:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Heat Cap [W],VAV_PATRMS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_LABS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Heat Cap [W],VAV_LABS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Sens Cool Cap [W],VAV_LABS:DesPer 1:Des Tot Cool Cap [W],VAV_LABS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Heat Cap [W],VAV_LABS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Sens Cool Cap [W],VAV_LABS:DesPer 2:Des Tot Cool Cap [W],CAV_KITCHEN:DesPer 1:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Heat Cap [W],CAV_KITCHEN:DesPer 1:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 1:Des Tot Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Heat Cap [W],CAV_KITCHEN:DesPer 2:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Tot Cool Cap [W]
01:50:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.538454E+01,1.677199E+05,1.706479E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.977950E+00,2.133108E+04,2.265331E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.984555E+00,4.265799E+04,4.190269E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.886671E+00,4.166061E+04,4.125691E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.900816E+00,6.190756E+04,5.919457E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.832214E+01,2.005854E+05,2.061899E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787820E+00,3.075343E+04,3.172548E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.985171E+01,2.213648E+05,2.249595E+05
02:00:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.537688E+01,1.672456E+05,1.701642E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.975269E+00,2.123454E+04,2.255201E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.983358E+00,4.248809E+04,4.172985E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.881545E+00,4.145397E+04,4.104508E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.883839E+00,6.139413E+04,5.866044E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.830603E+01,2.000022E+05,2.055937E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787810E+00,3.070892E+04,3.168027E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.984736E+01,2.211807E+05,2.247724E+05
02:10:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.536927E+01,1.668689E+05,1.697796E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.972598E+00,2.115472E+04,2.246769E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.982158E+00,4.235726E+04,4.159664E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.876484E+00,4.128528E+04,4.087177E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.867117E+00,6.096418E+04,5.821109E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.829021E+01,1.995229E+05,2.051029E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787799E+00,3.067550E+04,3.164631E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.984309E+01,2.210312E+05,2.246206E+05
02:20:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.536172E+01,1.664928E+05,1.693958E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.969940E+00,2.107503E+04,2.238352E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.980954E+00,4.222639E+04,4.146343E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.871485E+00,4.111732E+04,4.069924E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.850638E+00,6.053695E+04,5.776468E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.827468E+01,1.990467E+05,2.046156E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787788E+00,3.064208E+04,3.161237E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.983890E+01,2.208827E+05,2.244696E+05
02:30:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.535422E+01,1.661173E+05,1.690125E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.967293E+00,2.099548E+04,2.229948E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.979748E+00,4.209550E+04,4.133016E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.866550E+00,4.095006E+04,4.052742E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.834396E+00,6.011240E+04,5.732101E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.825944E+01,1.985739E+05,2.041315E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787777E+00,3.060866E+04,3.157841E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.983478E+01,2.207350E+05,2.243196E+05
02:40:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.534677E+01,1.657425E+05,1.686299E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.964660E+00,2.091608E+04,2.221561E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.978540E+00,4.196458E+04,4.119689E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.861677E+00,4.078350E+04,4.035636E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.818390E+00,5.969049E+04,5.688021E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.824448E+01,1.981041E+05,2.036508E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787766E+00,3.057523E+04,3.154446E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.983074E+01,2.205882E+05,2.241704E+05
02:50:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.533939E+01,1.653683E+05,1.682479E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.962040E+00,2.083683E+04,2.213190E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.977331E+00,4.183365E+04,4.106362E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.856866E+00,4.061764E+04,4.018603E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.802613E+00,5.927117E+04,5.644214E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.822979E+01,1.976376E+05,2.031734E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787755E+00,3.054181E+04,3.151051E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.982678E+01,2.204423E+05,2.240221E+05
03:00:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.533205E+01,1.649947E+05,1.678666E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.959435E+00,2.075774E+04,2.204836E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.976121E+00,4.170271E+04,4.093030E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.852117E+00,4.045248E+04,4.001639E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.787056E+00,5.885432E+04,5.600659E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.821539E+01,1.971741E+05,2.026991E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787743E+00,3.050838E+04,3.147654E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.982289E+01,2.202971E+05,2.238746E+05
03:10:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.532474E+01,1.646214E+05,1.674856E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.956836E+00,2.067873E+04,2.196491E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.974908E+00,4.157174E+04,4.079698E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.847407E+00,4.028776E+04,3.984725E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.771645E+00,5.843911E+04,5.557284E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.820121E+01,1.967132E+05,2.022275E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787731E+00,3.047495E+04,3.144258E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.981907E+01,2.201527E+05,2.237279E+05
03:20:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.531746E+01,1.642483E+05,1.671049E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.954245E+00,2.059979E+04,2.188153E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.973693E+00,4.144074E+04,4.066364E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.842736E+00,4.012347E+04,3.967856E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.756373E+00,5.802547E+04,5.514072E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.818724E+01,1.962547E+05,2.017584E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787719E+00,3.044152E+04,3.140862E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.981530E+01,2.200090E+05,2.235818E+05
03:30:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.531021E+01,1.638756E+05,1.667244E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.951660E+00,2.052093E+04,2.179822E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.972476E+00,4.130973E+04,4.053023E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.838101E+00,3.995959E+04,3.951026E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.741234E+00,5.761332E+04,5.471006E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.817348E+01,1.957984E+05,2.012915E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787707E+00,3.040808E+04,3.137465E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.981160E+01,2.198659E+05,2.234364E+05
03:40:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.530298E+01,1.635032E+05,1.663443E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.949083E+00,2.044216E+04,2.171502E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.971258E+00,4.117870E+04,4.039685E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.833503E+00,3.979613E+04,3.934243E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.726220E+00,5.720259E+04,5.428096E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.815990E+01,1.953443E+05,2.008269E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787695E+00,3.037465E+04,3.134069E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.980794E+01,2.197234E+05,2.232917E+05
03:50:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.529577E+01,1.631310E+05,1.659644E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.946513E+00,2.036347E+04,2.163190E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.970039E+00,4.104766E+04,4.026346E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.828940E+00,3.963306E+04,3.917501E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.711328E+00,5.679323E+04,5.385327E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.814650E+01,1.948920E+05,2.003643E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787683E+00,3.034121E+04,3.130672E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.980434E+01,2.195815E+05,2.231475E+05
04:00:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.528859E+01,1.627591E+05,1.655848E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.943951E+00,2.028487E+04,2.154885E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.968820E+00,4.091661E+04,4.013003E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.824412E+00,3.947039E+04,3.900796E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.696555E+00,5.638520E+04,5.342688E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.813325E+01,1.944417E+05,1.999034E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787670E+00,3.030777E+04,3.127274E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.980078E+01,2.194401E+05,2.230037E+05
04:10:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.528146E+01,1.624848E+05,1.653044E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.941406E+00,2.022305E+04,2.148289E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.967604E+00,4.082471E+04,4.003638E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.819939E+00,3.934556E+04,3.887940E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.681986E+00,5.606006E+04,5.308482E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.812021E+01,1.940940E+05,1.995471E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787657E+00,3.028543E+04,3.125005E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.979727E+01,2.193330E+05,2.228949E+05
04:20:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.527438E+01,1.622112E+05,1.650246E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.938879E+00,2.016143E+04,2.141715E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.966391E+00,4.073286E+04,3.994278E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.815518E+00,3.922133E+04,3.875147E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.667613E+00,5.573712E+04,5.274509E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.810737E+01,1.937486E+05,1.991930E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787644E+00,3.026309E+04,3.122736E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.979381E+01,2.192264E+05,2.227867E+05
04:30:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.526736E+01,1.619381E+05,1.647456E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.936370E+00,2.010002E+04,2.135162E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.965183E+00,4.064104E+04,3.984922E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.811152E+00,3.909772E+04,3.862418E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.653445E+00,5.541650E+04,5.240781E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.809473E+01,1.934054E+05,1.988413E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787632E+00,3.024074E+04,3.120466E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.979040E+01,2.191205E+05,2.226790E+05
04:40:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.526041E+01,1.616658E+05,1.644671E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.933880E+00,2.003882E+04,2.128630E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.963979E+00,4.054928E+04,3.975567E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.806842E+00,3.897474E+04,3.849750E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.639488E+00,5.509824E+04,5.207295E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.808229E+01,1.930646E+05,1.984920E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787618E+00,3.021840E+04,3.118195E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.978704E+01,2.190152E+05,2.225720E+05
