Time,VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_1:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:5:DesPer 1:Des Heat Cap [W],PSZ-AC_1:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:5:DesPer 2:Des Heat Cap [W],PSZ-AC_1:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:6:DesPer 1:Des Heat Cap [W],PSZ-AC_2:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:6:DesPer 2:Des Heat Cap [W],PSZ-AC_2:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_3:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_3:7:DesPer 1:Des Heat Cap [W],PSZ-AC_3:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_3:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_3:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_3:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_3:7:DesPer 2:Des Heat Cap [W],PSZ-AC_3:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_3:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_3:7:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_4:8:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_4:8:DesPer 1:Des Heat Cap [W],PSZ-AC_4:8:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_4:8:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_4:8:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_4:8:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_4:8:DesPer 2:Des Heat Cap [W],PSZ-AC_4:8:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_4:8:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_4:8:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_5:9:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_5:9:DesPer 1:Des Heat Cap [W],PSZ-AC_5:9:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_5:9:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_5:9:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_5:9:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_5:9:DesPer 2:Des Heat Cap [W],PSZ-AC_5:9:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_5:9:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_5:9:DesPer 2:Des Tot Cool Cap [W]
01:50:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.183693E+00,7.486646E+04,7.059977E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.183990E+00,7.486956E+04,7.060269E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.196524E+00,7.500018E+04,7.072586E+04,2.679614E+00,2.423370E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.896864E+00,7.426661E+04,7.230203E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.128862E+04,3.624309E+00,3.777154E+04,3.561892E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.870860E+04,2.289037E+00,2.385571E+04,2.249616E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.273961E+04,4.892815E+00,5.099157E+04,4.808552E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.724733E+03,1.152465E+00,1.255943E+04,1.349878E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,5.999832E+04,3.548007E+00,3.697634E+04,3.486903E+04
02:00:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.181603E+00,7.441650E+04,7.014460E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.181911E+00,7.441969E+04,7.014761E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.194342E+00,7.454851E+04,7.026903E+04,2.679604E+00,2.423361E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.874370E+00,7.377333E+04,7.180097E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.150471E+04,3.624309E+00,3.755546E+04,3.539958E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.884508E+04,2.289037E+00,2.371924E+04,2.235763E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.303133E+04,4.892815E+00,5.069985E+04,4.778941E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.748443E+03,1.150358E+00,1.251208E+04,1.344961E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.020985E+04,3.548007E+00,3.676480E+04,3.465431E+04
02:10:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.179555E+00,7.407424E+04,6.979862E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.179874E+00,7.407753E+04,6.980172E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.192208E+00,7.420478E+04,6.992163E+04,2.679594E+00,2.423352E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.852358E+00,7.334550E+04,7.136637E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.166677E+04,3.624309E+00,3.739339E+04,3.523502E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.894744E+04,2.289037E+00,2.361688E+04,2.225370E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.325012E+04,4.892815E+00,5.048106E+04,4.756726E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.766225E+03,1.148281E+00,1.247100E+04,1.340683E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.036851E+04,3.548007E+00,3.660615E+04,3.449322E+04
02:20:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.177551E+00,7.373261E+04,6.945336E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.177880E+00,7.373599E+04,6.945655E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.190119E+00,7.386171E+04,6.957497E+04,2.679585E+00,2.423344E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.830822E+00,7.292304E+04,7.093732E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.182884E+04,3.624309E+00,3.723133E+04,3.507052E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.904979E+04,2.289037E+00,2.351452E+04,2.214980E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.346890E+04,4.892815E+00,5.026227E+04,4.734518E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.784007E+03,1.146235E+00,1.243027E+04,1.336441E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.052716E+04,3.548007E+00,3.644750E+04,3.433218E+04
02:30:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.175588E+00,7.339158E+04,6.910857E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.175927E+00,7.339505E+04,6.911184E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.188074E+00,7.351928E+04,6.922882E+04,2.679576E+00,2.423335E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.809754E+00,7.250584E+04,7.051362E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.199091E+04,3.624309E+00,3.706926E+04,3.490596E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.915215E+04,2.289037E+00,2.341217E+04,2.204587E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.368769E+04,4.892815E+00,5.004348E+04,4.712303E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.801789E+03,1.144218E+00,1.238987E+04,1.332234E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.068581E+04,3.548007E+00,3.628884E+04,3.417109E+04
02:40:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.173666E+00,7.305114E+04,6.876445E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.174015E+00,7.305470E+04,6.876780E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.186072E+00,7.317747E+04,6.888337E+04,2.679567E+00,2.423327E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.789148E+00,7.209384E+04,7.009528E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.215297E+04,3.624309E+00,3.690720E+04,3.474146E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.925451E+04,2.289037E+00,2.330981E+04,2.194197E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.390648E+04,4.892815E+00,4.982470E+04,4.690095E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.819572E+03,1.142231E+00,1.234980E+04,1.328062E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.084447E+04,3.548007E+00,3.613019E+04,3.401005E+04
02:50:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.171783E+00,7.271127E+04,6.842089E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.172143E+00,7.271492E+04,6.842432E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.184112E+00,7.283627E+04,6.853851E+04,2.679558E+00,2.423319E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.768995E+00,7.168694E+04,6.968216E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.231504E+04,3.624309E+00,3.674513E+04,3.457696E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.935687E+04,2.289037E+00,2.320745E+04,2.183808E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.412527E+04,4.892815E+00,4.960591E+04,4.667888E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.837354E+03,1.140274E+00,1.231006E+04,1.323924E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.100312E+04,3.548007E+00,3.597154E+04,3.384901E+04
03:00:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.169939E+00,7.237197E+04,6.807775E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.170308E+00,7.237569E+04,6.808126E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.182192E+00,7.249565E+04,6.819409E+04,2.679549E+00,2.423311E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.749288E+00,7.128506E+04,6.927409E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.247710E+04,3.624309E+00,3.658307E+04,3.441240E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.945922E+04,2.289037E+00,2.310509E+04,2.173415E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.434406E+04,4.892815E+00,4.938712E+04,4.645672E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.855136E+03,1.138344E+00,1.227064E+04,1.319820E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.116177E+04,3.548007E+00,3.581288E+04,3.368791E+04
03:10:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.168129E+00,7.203316E+04,6.773522E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.168508E+00,7.203697E+04,6.773879E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.180309E+00,7.215555E+04,6.785031E+04,2.679541E+00,2.423304E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.729908E+00,7.088685E+04,6.886985E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.263917E+04,3.624309E+00,3.642100E+04,3.424790E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.956158E+04,2.289037E+00,2.300274E+04,2.163025E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.456284E+04,4.892815E+00,4.916833E+04,4.623464E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.872918E+03,1.136440E+00,1.223150E+04,1.315746E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.132043E+04,3.548007E+00,3.565423E+04,3.352688E+04
03:20:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.166350E+00,7.169483E+04,6.739314E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.166738E+00,7.169872E+04,6.739679E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.178458E+00,7.181597E+04,6.750700E+04,2.679533E+00,2.423296E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.710838E+00,7.049214E+04,6.846917E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.280123E+04,3.624309E+00,3.625893E+04,3.408340E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.966394E+04,2.289037E+00,2.290038E+04,2.152636E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.478163E+04,4.892815E+00,4.894954E+04,4.601257E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.890700E+03,1.134560E+00,1.219264E+04,1.311701E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.147908E+04,3.548007E+00,3.549558E+04,3.336584E+04
03:30:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.164601E+00,7.135696E+04,6.705139E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.164999E+00,7.136092E+04,6.705511E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.176639E+00,7.147686E+04,6.716405E+04,2.679525E+00,2.423289E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.692060E+00,7.010071E+04,6.807179E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.296330E+04,3.624309E+00,3.609687E+04,3.391884E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.976629E+04,2.289037E+00,2.279802E+04,2.142242E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.500042E+04,4.892815E+00,4.873076E+04,4.579042E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.908483E+03,1.132705E+00,1.215404E+04,1.307683E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.163774E+04,3.548007E+00,3.533692E+04,3.320475E+04
03:40:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.162880E+00,7.101952E+04,6.671017E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.163287E+00,7.102355E+04,6.671396E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.174850E+00,7.113820E+04,6.682165E+04,2.679517E+00,2.423282E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.673558E+00,6.971239E+04,6.767762E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.312536E+04,3.624309E+00,3.593480E+04,3.375434E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.986865E+04,2.289037E+00,2.269567E+04,2.131853E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.521921E+04,4.892815E+00,4.851197E+04,4.556834E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.926265E+03,1.130872E+00,1.211571E+04,1.303694E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.179639E+04,3.548007E+00,3.517827E+04,3.304371E+04
03:50:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.161184E+00,7.068249E+04,6.636935E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.161600E+00,7.068659E+04,6.637320E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.173087E+00,7.079998E+04,6.647966E+04,2.679509E+00,2.423275E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.655315E+00,6.932699E+04,6.728645E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.328743E+04,3.624309E+00,3.577274E+04,3.358984E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.997101E+04,2.289037E+00,2.259331E+04,2.121463E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.543800E+04,4.892815E+00,4.829318E+04,4.534626E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.944047E+03,1.129063E+00,1.207764E+04,1.299732E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.195504E+04,3.548007E+00,3.501962E+04,3.288267E+04
04:00:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.159513E+00,7.034585E+04,6.602878E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.159938E+00,7.035002E+04,6.603270E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.171351E+00,7.046216E+04,6.613796E+04,2.679502E+00,2.423268E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.637320E+00,6.894437E+04,6.689803E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.344949E+04,3.624309E+00,3.561067E+04,3.342528E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.007336E+04,2.289037E+00,2.249095E+04,2.111070E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.565679E+04,4.892815E+00,4.807439E+04,4.512411E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.961829E+03,1.127277E+00,1.203982E+04,1.295796E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.211370E+04,3.548007E+00,3.486096E+04,3.272158E+04
04:10:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.157870E+00,7.011632E+04,6.579704E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.158303E+00,7.012057E+04,6.580102E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.169643E+00,7.023165E+04,6.590526E+04,2.679495E+00,2.423262E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.619669E+00,6.862566E+04,6.657458E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.355754E+04,3.624309E+00,3.550263E+04,3.331561E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.014160E+04,2.289037E+00,2.242271E+04,2.104144E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.580264E+04,4.892815E+00,4.792853E+04,4.497605E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.973684E+03,1.147050E+00,1.224962E+04,1.320059E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.221946E+04,3.548007E+00,3.475519E+04,3.261422E+04
